"","unique_titles","n_words_s_y","n_words","series","year","genre"
"4320","Penn & Teller: Bullshit!_2010",42869,4442,"Penn & Teller: Bullshit!","2010","Documentary"
"4321","Penn & Teller: Fool Us_2016",13450,6061,"Penn & Teller: Fool Us","2016","Scripted"
"4322","Penn & Teller: Fool Us_2017",34793,6429,"Penn & Teller: Fool Us","2017","Scripted"
"4323","Penn Zero: Part-Time Hero_2017",5449,1549,"Penn Zero: Part-Time Hero","2017","Animation"
"4324","Penny Dreadful_2014",23450,3448,"Penny Dreadful","2014","Scripted"
"4325","Penny Dreadful_2015",34950,3491,"Penny Dreadful","2015","Scripted"
"4326","Penny Dreadful_2016",31029,3579,"Penny Dreadful","2016","Scripted"
"4327","People of Earth_2016",28196,2479,"People of Earth","2016","Scripted"
"4328","People of Earth_2017",12147,2556,"People of Earth","2017","Scripted"
"4329","Peppa Pig_2004",3758,281,"Peppa Pig","2004","Animation"
"4330","Peppa Pig_2005",1783,393,"Peppa Pig","2005","Animation"
"4331","Peppa Pig_2011",3729,3729,"Peppa Pig","2011","Animation"
"4332","Perception_2012",60887,6062,"Perception","2012","Scripted"
"4333","Perception_2013",60708,6288,"Perception","2013","Scripted"
"4334","Perception_2014",80083,5988,"Perception","2014","Scripted"
"4335","Perception_2015",29451,5803,"Perception","2015","Scripted"
"4336","Perfect Couples_2010",3254,3254,"Perfect Couples","2010","Scripted"
"4337","Perfect Couples_2011",21552,2979,"Perfect Couples","2011","Scripted"
"4338","Perfect Strangers_1986",28047,2423,"Perfect Strangers","1986","Scripted"
"4339","Perfect Strangers_1987",24054,2656,"Perfect Strangers","1987","Scripted"
"4340","Performance_1992",18956,18956,"Performance","1992","Scripted"
"4341","Performance_1994",14830,14830,"Performance","1994","Scripted"
"4342","Perry Mason_1957",93376,6614,"Perry Mason","1957","Scripted"
"4343","Perry Mason_1958",227290,6464,"Perry Mason","1958","Scripted"
"4344","Perry Mason_1959",189973,6949,"Perry Mason","1959","Scripted"
"4345","Perry Mason_1960",189268,6776,"Perry Mason","1960","Scripted"
"4346","Perry Mason_1961",216209,7045,"Perry Mason","1961","Scripted"
"4347","Perry Mason_1962",191027,6795,"Perry Mason","1962","Scripted"
"4348","Perry Mason_1963",112418,6811,"Perry Mason","1963","Scripted"
"4349","Person of Interest_2011",46502,4336,"Person of Interest","2011","Scripted"
"4350","Person of Interest_2012",113427,4311,"Person of Interest","2012","Scripted"
"4351","Person of Interest_2013",107938,4811,"Person of Interest","2013","Scripted"
"4352","Person of Interest_2014",106447,4936,"Person of Interest","2014","Scripted"
"4353","Person of Interest_2015",53903,4053,"Person of Interest","2015","Scripted"
"4354","Person of Interest_2016",59347,4593,"Person of Interest","2016","Scripted"
"4355","Personal Affairs_2009",22975,6322,"Personal Affairs","2009","Scripted"
"4356","Persons Unknown_2010",48076,3889,"Persons Unknown","2010","Scripted"
"4357","Philosophy: A Guide to Happiness_2000",19281,2810,"Philosophy: A Guide to Happiness","2000","Documentary"
"4358","Phineas and Ferb_2007",2400,1232,"Phineas and Ferb","2007","Animation"
"4359","Phineas and Ferb_2012",4666,3322,"Phineas and Ferb","2012","Animation"
"4360","Phineas and Ferb_2013",51609,3798,"Phineas and Ferb","2013","Animation"
"4361","Phineas and Ferb_2014",3705,3705,"Phineas and Ferb","2014","Animation"
"4362","Phineas and Ferb_2015",7969,7969,"Phineas and Ferb","2015","Animation"
"4363","Pinky and the Brain_1995",6174,1957,"Pinky and the Brain","1995","Animation"
"4364","Pinky and the Brain_1996",27187,2604,"Pinky and the Brain","1996","Animation"
"4365","Pinky and the Brain_1997",26626,2147,"Pinky and the Brain","1997","Animation"
"4366","Pinky and the Brain_1998",21845,2570,"Pinky and the Brain","1998","Animation"
"4367","Pioneer One_2010",9412,4241,"Pioneer One","2010","Scripted"
"4368","Pioneer One_2011",16009,3019,"Pioneer One","2011","Scripted"
"4369","Pirate Master_2007",10940,4994,"Pirate Master","2007","Reality-TV"
"4370","Pitch_2016",57266,5958,"Pitch","2016","Scripted"
"4371","Place of Execution_2008",8229,4386,"Place of Execution","2008","Scripted"
"4372","Planet Dinosaur_2011",11050,1912,"Planet Dinosaur","2011","Documentary"
"4373","Planet Earth II_2016",21595,3979,"Planet Earth II","2016","Documentary"
"4374","Planet Earth II_2017",4361,4361,"Planet Earth II","2017","Documentary"
"4375","Planet Earth: The Future_2006",23784,7942,"Planet Earth: The Future","2006","Documentary"
"4376","Planet Earth_2006",31189,3033,"Planet Earth","2006","Documentary"
"4377","Planet Egypt_2011",15044,4965,"Planet Egypt","2011","Documentary"
"4378","Planet Oil_2015",22138,7554,"Planet Oil","2015","Documentary"
"4379","Planet of the Apes_1974",4922,4922,"Planet of the Apes","1974","Scripted"
"4380","Play for Today_1971",11443,11443,"Play for Today","1971","Scripted"
"4381","Play for Today_1973",8030,8030,"Play for Today","1973","Scripted"
"4382","Play for Today_1976",10907,10907,"Play for Today","1976","Scripted"
"4383","Play for Today_1977",38455,11659,"Play for Today","1977","Scripted"
"4384","Play for Today_1979",7231,7231,"Play for Today","1979","Scripted"
"4385","Play for Today_1982",9946,9946,"Play for Today","1982","Scripted"
"4386","Played_2013",55821,5341,"Played","2013","Scripted"
"4387","Players_2010",35712,3663,"Players","2010","Scripted"
"4388","Playing House_2014",40624,4006,"Playing House","2014","Scripted"
"4389","Playing House_2015",32343,4116,"Playing House","2015","Scripted"
"4390","Playing House_2017",26755,3976,"Playing House","2017","Scripted"
"4391","Playmakers_2003",11527,5724,"Playmakers","2003","Scripted"
"4392","Please Like Me_2013",20890,3521,"Please Like Me","2013","Scripted"
"4393","Please Like Me_2014",33451,3470,"Please Like Me","2014","Scripted"
"4394","Please Like Me_2015",35726,3815,"Please Like Me","2015","Scripted"
"4395","Please Like Me_2016",23200,4006,"Please Like Me","2016","Scripted"
"4396","Plebs_2013",20365,3493,"Plebs","2013","Scripted"
"4397","Plebs_2014",27676,3268,"Plebs","2014","Scripted"
"4398","Plebs_2016",27769,3381,"Plebs","2016","Scripted"
"4399","Point Pleasant_2005",43469,4276,"Point Pleasant","2005","Scripted"
"4400","Point Pleasant_2006",8889,3954,"Point Pleasant","2006","Scripted"
"4401","Poirot_1989",48478,5813,"Poirot","1989","Scripted"
"4402","Poirot_1990",52833,5497,"Poirot","1990","Scripted"
"4403","Poirot_1991",46431,4271,"Poirot","1991","Scripted"
"4404","Poirot_1992",29558,9893,"Poirot","1992","Scripted"
"4405","Poirot_1993",39820,4973,"Poirot","1993","Scripted"
"4406","Poirot_1994",9895,9895,"Poirot","1994","Scripted"
"4407","Poirot_1995",11001,11001,"Poirot","1995","Scripted"
"4408","Poirot_1996",19695,9747,"Poirot","1996","Scripted"
"4409","Poirot_2000",13407,2965,"Poirot","2000","Scripted"
"4410","Poirot_2001",21768,11626,"Poirot","2001","Scripted"
"4411","Poirot_2003",10378,10378,"Poirot","2003","Scripted"
"4412","Poirot_2004",20244,11393,"Poirot","2004","Scripted"
"4413","Poirot_2005",22891,11999,"Poirot","2005","Scripted"
"4414","Poirot_2006",9987,9987,"Poirot","2006","Scripted"
"4415","Poirot_2008",39455,10062,"Poirot","2008","Scripted"
"4416","Poirot_2009",11886,11886,"Poirot","2009","Scripted"
"4417","Poirot_2010",28591,10513,"Poirot","2010","Scripted"
"4418","Poirot_2013",47304,10822,"Poirot","2013","Scripted"
"4419","Pokémon_2000",12236,2356,"Pokémon","2000","Animation"
"4420","Poldark_1975",77424,6308,"Poldark","1975","Scripted"
"4421","Poldark_1976",16754,5285,"Poldark","1976","Scripted"
"4422","Poldark_1977",76544,6327,"Poldark","1977","Scripted"
"4423","Poldark_2015",36784,4263,"Poldark","2015","Scripted"
"4424","Poldark_2016",53672,4928,"Poldark","2016","Scripted"
"4425","Poldark_2017",43726,4501,"Poldark","2017","Scripted"
"4426","Pole to Pole_1992",9112,4551,"Pole to Pole","1992","Documentary"
"4427","Police Squad!_1982",16401,2954,"Police Squad!","1982","Scripted"
"4428","Political Animals_2012",40218,5539,"Political Animals","2012","Scripted"
"4429","Poltergeist: The Legacy_1996",75421,3707,"Poltergeist: The Legacy","1996","Scripted"
"4430","Polyamory: Married & Dating_2012",11830,3683,"Polyamory: Married & Dating","2012","Reality-TV"
"4431","Pond Life_2012",438,148,"Pond Life","2012","Scripted"
"4432","Porterhouse Blue_1987",20695,4977,"Porterhouse Blue","1987","Scripted"
"4433","Portlandia_2011",20105,3437,"Portlandia","2011","Scripted"
"4434","Portlandia_2012",43230,3234,"Portlandia","2012","Scripted"
"4435","Portlandia_2013",35591,3374,"Portlandia","2013","Scripted"
"4436","Portlandia_2014",35871,3531,"Portlandia","2014","Scripted"
"4437","Portlandia_2015",36566,3712,"Portlandia","2015","Scripted"
"4438","Portlandia_2016",11552,3427,"Portlandia","2016","Scripted"
"4439","Portlandia_2017",10878,3856,"Portlandia","2017","Scripted"
"4440","Power Rangers Dino Charge_2016",28926,2592,"Power Rangers Dino Charge","2016","Scripted"
"4441","Power Rangers Ninja Steel_2017",4406,2021,"Power Rangers Ninja Steel","2017","Scripted"
"4442","Power Rangers Operation Overdrive_2007",9082,1309,"Power Rangers Operation Overdrive","2007","Scripted"
"4443","Power Rangers R.P.M._2009",24244,1263,"Power Rangers R.P.M.","2009","Scripted"
"4444","Power Rangers Samurai_2011",49926,2372,"Power Rangers Samurai","2011","Scripted"
"4445","Power Rangers Time Force_2001",3199,812,"Power Rangers Time Force","2001","Scripted"
"4446","Power Rangers Turbo_1997",82077,1965,"Power Rangers Turbo","1997","Scripted"
"4447","Power Rangers Zeo_1996",99645,2040,"Power Rangers Zeo","1996","Scripted"
"4448","Power_2014",42917,5425,"Power","2014","Scripted"
"4449","Power_2015",71301,7604,"Power","2015","Scripted"
"4450","Power_2016",65663,6071,"Power","2016","Scripted"
"4451","Power_2017",64805,7143,"Power","2017","Scripted"
"4452","Powerless_2017",33260,3376,"Powerless","2017","Scripted"
"4453","Powers_2015",38602,4104,"Powers","2015","Scripted"
"4454","Powers_2016",46517,5653,"Powers","2016","Scripted"
"4455","Pramface_2012",19456,3029,"Pramface","2012","Scripted"
"4456","Pramface_2013",11501,3765,"Pramface","2013","Scripted"
"4457","Pramface_2014",11602,3922,"Pramface","2014","Scripted"
"4458","Preacher_2016",31227,4326,"Preacher","2016","Scripted"
"4459","Preacher_2017",29614,3352,"Preacher","2017","Scripted"
"4460","Precision: The Measure of All Things_2013",20518,7108,"Precision: The Measure of All Things","2013","Documentary"
"4461","Prehistoric Autopsy_2012",19364,9790,"Prehistoric Autopsy","2012","Documentary"
"4462","Prehistoric Park_2006",27729,4898,"Prehistoric Park","2006","Scripted"
"4463","Pretty Little Liars_2010",46411,4534,"Pretty Little Liars","2010","Scripted"
"4464","Pretty Little Liars_2011",117176,3876,"Pretty Little Liars","2011","Scripted"
"4465","Pretty Little Liars_2012",121729,5440,"Pretty Little Liars","2012","Scripted"
"4466","Pretty Little Liars_2013",112610,188,"Pretty Little Liars","2013","Scripted"
"4467","Pretty Little Liars_2014",113146,4327,"Pretty Little Liars","2014","Scripted"
"4468","Pretty Little Liars_2015",104834,5339,"Pretty Little Liars","2015","Scripted"
"4469","Pretty Little Liars_2016",99115,5220,"Pretty Little Liars","2016","Scripted"
"4470","Pretty Little Liars_2017",54922,4483,"Pretty Little Liars","2017","Scripted"
"4471","Prey_2014",10113,3271,"Prey","2014","Scripted"
"4472","Prey_2015",12382,3600,"Prey","2015","Scripted"
"4473","Pride and Prejudice_1980",33691,6256,"Pride and Prejudice","1980","Scripted"
"4474","Pride and Prejudice_1995",32383,5205,"Pride and Prejudice","1995","Scripted"
"4475","Prime Suspect 1973_2017",22932,3993,"Prime Suspect 1973","2017","Scripted"
"4476","Prime Suspect_1991",23957,12139,"Prime Suspect","1991","Scripted"
"4477","Prime Suspect_2011",60165,6396,"Prime Suspect","2011","Scripted"
"4478","Prime Suspect_2012",13155,6160,"Prime Suspect","2012","Scripted"
"4479","Primeval: New World_2012",32200,4161,"Primeval: New World","2012","Scripted"
"4480","Primeval: New World_2013",21548,4734,"Primeval: New World","2013","Scripted"
"4481","Primeval_2007",17774,3322,"Primeval","2007","Scripted"
"4482","Primeval_2008",23174,3407,"Primeval","2008","Scripted"
"4483","Primeval_2009",24656,3168,"Primeval","2009","Scripted"
"4484","Primeval_2011",41738,3254,"Primeval","2011","Scripted"
"4485","Prison Break_2005",51664,4213,"Prison Break","2005","Scripted"
"4486","Prison Break_2006",84271,3978,"Prison Break","2006","Scripted"
"4487","Prison Break_2007",65607,3642,"Prison Break","2007","Scripted"
"4488","Prison Break_2008",85370,4665,"Prison Break","2008","Scripted"
"4489","Prison Break_2009",34659,4916,"Prison Break","2009","Scripted"
"4490","Prison Break_2017",32544,4299,"Prison Break","2017","Scripted"
"4491","Prisoners Wives_2012",29625,4818,"Prisoners Wives","2012","Scripted"
"4492","Prisoners Wives_2013",19663,5176,"Prisoners Wives","2013","Scripted"
"4493","Private Eyes_2016",38658,6439,"Private Eyes","2016","Scripted"
"4494","Private Eyes_2017",18675,6484,"Private Eyes","2017","Scripted"
"4495","Private Practice_2007",49140,5184,"Private Practice","2007","Scripted"
"4496","Private Practice_2008",59394,5861,"Private Practice","2008","Scripted"
"4497","Private Practice_2009",128748,5611,"Private Practice","2009","Scripted"
"4498","Private Practice_2010",131792,5721,"Private Practice","2010","Scripted"
"4499","Private Practice_2011",125537,5675,"Private Practice","2011","Scripted"
"4500","Private Practice_2012",141771,5972,"Private Practice","2012","Scripted"
"4501","Private Practice_2013",17951,6210,"Private Practice","2013","Scripted"
"4502","Privates_2013",21202,4248,"Privates","2013","Scripted"
"4503","Privileged_2008",75711,6704,"Privileged","2008","Scripted"
"4504","Privileged_2009",37628,6271,"Privileged","2009","Scripted"
"4505","Profiler_1996",37404,4726,"Profiler","1996","Scripted"
"4506","Profiler_1997",4635,4635,"Profiler","1997","Scripted"
"4507","Prohibition_2011",39573,11926,"Prohibition","2011","Documentary"
"4508","Project Mc2_2015",9201,2800,"Project Mc2","2015","Scripted"
"4509","Project Mc2_2016",2835,2835,"Project Mc2","2016","Scripted"
"4510","Project Runway All Stars_2012",58065,5253,"Project Runway All Stars","2012","Reality-TV"
"4511","Project Runway_2008",6689,6689,"Project Runway","2008","Reality-TV"
"4512","Project Runway_2009",94235,6626,"Project Runway","2009","Reality-TV"
"4513","Project Runway_2010",210320,6616,"Project Runway","2010","Reality-TV"
"4514","Project Runway_2011",116911,8933,"Project Runway","2011","Reality-TV"
"4515","Project Runway_2012",14818,7914,"Project Runway","2012","Reality-TV"
"4516","Project Runway_2013",33191,12797,"Project Runway","2013","Reality-TV"
"4517","Project Runway_2014",10006,10006,"Project Runway","2014","Reality-TV"
"4518","Project Runway_2016",18671,9291,"Project Runway","2016","Reality-TV"
"4519","Proof_2015",55464,5129,"Proof","2015","Scripted"
"4520","Psych_2006",51205,6548,"Psych","2006","Scripted"
"4521","Psych_2007",109422,6721,"Psych","2007","Scripted"
"4522","Psych_2008",92299,6409,"Psych","2008","Scripted"
"4523","Psych_2009",97548,5610,"Psych","2009","Scripted"
"4524","Psych_2010",147077,5218,"Psych","2010","Scripted"
"4525","Psych_2011",50854,6606,"Psych","2011","Scripted"
"4526","Psych_2012",46301,6696,"Psych","2012","Scripted"
"4527","Psych_2013",100891,6261,"Psych","2013","Scripted"
"4528","Psych_2014",64595,5975,"Psych","2014","Scripted"
"4529","Psychoville_2009",19133,2829,"Psychoville","2009","Scripted"
"4530","Psychoville_2011",18971,2724,"Psychoville","2011","Scripted"
"4531","Puberty Blues_2012",27034,3576,"Puberty Blues","2012","Scripted"
"4532","Public Enemies_2012",15699,4968,"Public Enemies","2012","Scripted"
"4533","Public Morals_2015",67114,7512,"Public Morals","2015","Scripted"
"4534","Pure Genius_2016",37885,5689,"Pure Genius","2016","Scripted"
"4535","Pure Genius_2017",25333,4382,"Pure Genius","2017","Scripted"
"4536","Pure Pwnage_2007",9942,3262,"Pure Pwnage","2007","Scripted"
"4537","Pure Pwnage_2008",8976,2730,"Pure Pwnage","2008","Scripted"
"4538","Pure Pwnage_2010",15002,1879,"Pure Pwnage","2010","Scripted"
"4539","Pure_2017",8379,3577,"Pure","2017","Scripted"
"4540","Pushing Daisies_2007",51741,6073,"Pushing Daisies","2007","Scripted"
"4541","Pushing Daisies_2008",64435,5767,"Pushing Daisies","2008","Scripted"
"4542","Pushing Daisies_2009",19414,6287,"Pushing Daisies","2009","Scripted"
"4543","QI_2003",56396,4506,"QI","2003","Scripted"
"4544","QI_2004",54753,5027,"QI","2004","Scripted"
"4545","QI_2005",53814,4801,"QI","2005","Scripted"
"4546","QI_2006",67608,5036,"QI","2006","Scripted"
"4547","QI_2007",41686,2515,"QI","2007","Scripted"
"4548","QI_2008",10177,4879,"QI","2008","Scripted"
"4549","QI_2009",78778,8137,"QI","2009","Scripted"
"4550","QI_2010",115479,2795,"QI","2010","Scripted"
"4551","QI_2011",113636,7513,"QI","2011","Scripted"
"4552","QI_2012",122916,7165,"QI","2012","Scripted"
"4553","QI_2013",126870,7701,"QI","2013","Scripted"
"4554","QI_2014",99575,7354,"QI","2014","Scripted"
"4555","QI_2015",101312,7846,"QI","2015","Scripted"
"4556","QI_2016",14848,7442,"QI","2016","Scripted"
"4557","Quacks_2017",7367,3757,"Quacks","2017","Scripted"
"4558","Quantico_2015",68193,5579,"Quantico","2015","Scripted"
"4559","Quantico_2016",114584,6359,"Quantico","2016","Scripted"
"4560","Quantico_2017",88151,6124,"Quantico","2017","Scripted"
"4561","Quantum Leap_1989",95339,3987,"Quantum Leap","1989","Scripted"
"4562","Quantum Leap_1990",98432,5098,"Quantum Leap","1990","Scripted"
"4563","Quantum Leap_1991",123298,5956,"Quantum Leap","1991","Scripted"
"4564","Quantum Leap_1992",134708,5395,"Quantum Leap","1992","Scripted"
"4565","Quantum Leap_1993",65895,7238,"Quantum Leap","1993","Scripted"
"4566","Quarry_2016",41945,4393,"Quarry","2016","Scripted"
"4567","Queen Sugar_2016",58786,3933,"Queen Sugar","2016","Scripted"
"4568","Queen Sugar_2017",34784,4636,"Queen Sugar","2017","Scripted"
"4569","Queen Victoria's Empire_2001",25904,6401,"Queen Victoria's Empire","2001","Documentary"
"4570","Queen of the South_2016",38620,3050,"Queen of the South","2016","Scripted"
"4571","Queen of the South_2017",38677,3669,"Queen of the South","2017","Scripted"
"4572","Queen_1993",23338,7783,"Queen","1993","Scripted"
"4573","Queer as Folk_1999",26356,4064,"Queer as Folk","1999","Scripted"
